,movieId,title,userId,rating
221,1,Toy Story,586,4.0
222,1,Toy Story,594,4.0
223,1,Toy Story,595,5.0
224,1,Toy Story,596,3.5
225,1,Toy Story,597,5.0
226,1,Toy Story,598,4.5
227,1,Toy Story,603,4.0
228,1,Toy Story,607,4.5
229,1,Toy Story,608,4.0
230,1,Toy Story,615,4.0
231,1,Toy Story,616,4.0
232,1,Toy Story,623,4.5
233,1,Toy Story,624,5.0
234,1,Toy Story,630,4.0
235,1,Toy Story,636,3.0
236,1,Toy Story,641,4.0
237,1,Toy Story,646,5.0
238,1,Toy Story,647,4.0
239,1,Toy Story,649,4.0
240,1,Toy Story,653,4.0
241,1,Toy Story,654,5.0
242,1,Toy Story,660,2.5
243,1,Toy Story,663,4.0
244,1,Toy Story,664,3.5
245,1,Toy Story,670,4.0
246,1,Toy Story,671,5.0
247,2,Jumanji,15,2.0
248,2,Jumanji,19,3.0
249,2,Jumanji,30,2.0
250,2,Jumanji,32,4.0
251,2,Jumanji,41,3.5
252,2,Jumanji,47,5.0
253,2,Jumanji,48,3.5
254,2,Jumanji,49,5.0
255,2,Jumanji,61,3.5
256,2,Jumanji,68,3.0
257,2,Jumanji,69,3.5
258,2,Jumanji,72,2.5
259,2,Jumanji,73,2.5
260,2,Jumanji,78,3.5
261,2,Jumanji,79,2.5
262,2,Jumanji,80,2.0
263,2,Jumanji,85,5.0
264,2,Jumanji,88,3.5
265,2,Jumanji,92,3.0
266,2,Jumanji,99,2.0
267,2,Jumanji,113,5.0
268,2,Jumanji,115,5.0
269,2,Jumanji,119,3.0
270,2,Jumanji,124,3.0
271,2,Jumanji,126,3.0
272,2,Jumanji,128,4.0
273,2,Jumanji,134,4.5
274,2,Jumanji,150,3.0
275,2,Jumanji,151,4.0
276,2,Jumanji,157,2.5
277,2,Jumanji,161,4.0
278,2,Jumanji,165,3.0
279,2,Jumanji,176,3.0
280,2,Jumanji,177,5.0
281,2,Jumanji,182,5.0
282,2,Jumanji,185,4.0
283,2,Jumanji,187,3.0
284,2,Jumanji,188,4.0
285,2,Jumanji,192,4.0
286,2,Jumanji,200,3.5
287,2,Jumanji,212,3.0
288,2,Jumanji,213,3.0
289,2,Jumanji,218,2.5
290,2,Jumanji,224,4.0
291,2,Jumanji,241,3.0
292,2,Jumanji,253,4.0
293,2,Jumanji,262,2.0
294,2,Jumanji,268,3.5
295,2,Jumanji,279,3.0
296,2,Jumanji,285,3.0
297,2,Jumanji,287,5.0
298,2,Jumanji,288,4.0
299,2,Jumanji,292,3.5
300,2,Jumanji,298,5.0
301,2,Jumanji,306,4.0
302,2,Jumanji,312,2.0
303,2,Jumanji,313,3.0
304,2,Jumanji,324,4.0
305,2,Jumanji,338,3.0
306,2,Jumanji,346,2.0
307,2,Jumanji,353,2.0
308,2,Jumanji,355,3.0
309,2,Jumanji,369,3.0
310,2,Jumanji,382,3.0
311,2,Jumanji,389,4.0
312,2,Jumanji,396,3.0
313,2,Jumanji,418,2.0
314,2,Jumanji,426,3.0
315,2,Jumanji,428,3.0
316,2,Jumanji,440,4.0
317,2,Jumanji,442,4.0
318,2,Jumanji,447,3.0
319,2,Jumanji,466,3.0
320,2,Jumanji,468,2.0
321,2,Jumanji,471,3.0
322,2,Jumanji,473,5.0
323,2,Jumanji,479,4.0
324,2,Jumanji,480,5.0
325,2,Jumanji,487,4.0
326,2,Jumanji,496,4.0
327,2,Jumanji,500,1.5
328,2,Jumanji,506,3.0
329,2,Jumanji,517,5.0
330,2,Jumanji,518,4.0
331,2,Jumanji,522,2.5
332,2,Jumanji,525,2.0
333,2,Jumanji,531,4.0
334,2,Jumanji,534,4.0
335,2,Jumanji,535,3.0
336,2,Jumanji,537,3.0
337,2,Jumanji,548,3.0
338,2,Jumanji,561,3.0
339,2,Jumanji,564,4.0
340,2,Jumanji,575,4.0
341,2,Jumanji,580,3.5
342,2,Jumanji,590,3.0
343,2,Jumanji,593,3.0
344,2,Jumanji,595,2.0
345,2,Jumanji,602,4.0
346,2,Jumanji,603,4.0
347,2,Jumanji,607,3.0
348,2,Jumanji,624,3.0
349,2,Jumanji,641,4.0
350,2,Jumanji,654,3.0
351,2,Jumanji,655,4.0
352,2,Jumanji,662,5.0
353,2,Jumanji,665,3.0
354,3,Grumpier Old Men,5,4.0
355,3,Grumpier Old Men,19,3.0
356,3,Grumpier Old Men,25,3.0
357,3,Grumpier Old Men,44,5.0
358,3,Grumpier Old Men,70,5.0
359,3,Grumpier Old Men,75,3.0
360,3,Grumpier Old Men,85,2.0
361,3,Grumpier Old Men,100,4.0
362,3,Grumpier Old Men,110,4.0
363,3,Grumpier Old Men,112,5.0
364,3,Grumpier Old Men,115,5.0
365,3,Grumpier Old Men,128,2.0
366,3,Grumpier Old Men,154,4.0
367,3,Grumpier Old Men,162,2.0
368,3,Grumpier Old Men,165,2.5
369,3,Grumpier Old Men,182,4.0
370,3,Grumpier Old Men,217,4.5
371,3,Grumpier Old Men,233,3.0
372,3,Grumpier Old Men,239,4.0
373,3,Grumpier Old Men,256,3.0
374,3,Grumpier Old Men,275,4.0
375,3,Grumpier Old Men,284,3.0
376,3,Grumpier Old Men,285,3.0
377,3,Grumpier Old Men,329,3.0
378,3,Grumpier Old Men,358,1.0
379,3,Grumpier Old Men,361,4.0
380,3,Grumpier Old Men,390,5.0
381,3,Grumpier Old Men,416,4.0
382,3,Grumpier Old Men,425,0.5
383,3,Grumpier Old Men,430,1.5
384,3,Grumpier Old Men,442,4.5
385,3,Grumpier Old Men,452,1.0
386,3,Grumpier Old Men,457,1.5
387,3,Grumpier Old Men,459,4.0
388,3,Grumpier Old Men,468,2.5
389,3,Grumpier Old Men,484,4.0
390,3,Grumpier Old Men,496,3.0
391,3,Grumpier Old Men,505,3.0
392,3,Grumpier Old Men,507,2.0
393,3,Grumpier Old Men,509,2.0
394,3,Grumpier Old Men,514,1.0
395,3,Grumpier Old Men,516,3.0
396,3,Grumpier Old Men,534,2.0
397,3,Grumpier Old Men,543,5.0
398,3,Grumpier Old Men,548,4.0
399,3,Grumpier Old Men,559,3.0
400,3,Grumpier Old Men,564,3.0
401,3,Grumpier Old Men,574,3.5
402,3,Grumpier Old Men,603,2.0
403,3,Grumpier Old Men,605,2.0
404,3,Grumpier Old Men,607,3.5
405,3,Grumpier Old Men,614,2.0
406,3,Grumpier Old Men,616,3.0
407,3,Grumpier Old Men,624,3.0
408,3,Grumpier Old Men,640,4.0
409,3,Grumpier Old Men,641,3.0
410,3,Grumpier Old Men,646,5.0
411,3,Grumpier Old Men,650,3.0
412,3,Grumpier Old Men,665,3.0
413,4,Waiting to Exhale,19,3.0
414,4,Waiting to Exhale,113,3.0
415,4,Waiting to Exhale,128,3.0
416,4,Waiting to Exhale,168,3.0
417,4,Waiting to Exhale,182,3.0
418,4,Waiting to Exhale,239,3.0
419,4,Waiting to Exhale,391,2.0
420,4,Waiting to Exhale,460,3.5
421,4,Waiting to Exhale,461,1.5
422,4,Waiting to Exhale,518,1.0
423,4,Waiting to Exhale,644,1.0
424,4,Waiting to Exhale,649,3.0
425,4,Waiting to Exhale,650,1.0
426,5,Father of the Bride Part II,15,4.5
427,5,Father of the Bride Part II,18,3.0
428,5,Father of the Bride Part II,44,3.0
429,5,Father of the Bride Part II,55,3.0
430,5,Father of the Bride Part II,69,5.0
431,5,Father of the Bride Part II,70,5.0
432,5,Father of the Bride Part II,85,3.0
433,5,Father of the Bride Part II,98,3.0
434,5,Father of the Bride Part II,110,4.0
435,5,Father of the Bride Part II,111,3.0
436,5,Father of the Bride Part II,113,5.0
437,5,Father of the Bride Part II,127,4.0
438,5,Father of the Bride Part II,134,1.0
439,5,Father of the Bride Part II,140,4.5
440,5,Father of the Bride Part II,150,2.5
441,5,Father of the Bride Part II,154,3.0
442,5,Father of the Bride Part II,162,4.0
443,5,Father of the Bride Part II,182,4.0
444,5,Father of the Bride Part II,196,4.0
445,5,Father of the Bride Part II,212,2.5
446,5,Father of the Bride Part II,223,4.0
447,5,Father of the Bride Part II,235,4.5
448,5,Father of the Bride Part II,239,3.0
449,5,Father of the Bride Part II,241,2.0
450,5,Father of the Bride Part II,256,3.0
451,5,Father of the Bride Part II,284,4.0
452,5,Father of the Bride Part II,292,4.0
453,5,Father of the Bride Part II,294,3.5
454,5,Father of the Bride Part II,306,2.0
455,5,Father of the Bride Part II,313,3.5
456,5,Father of the Bride Part II,318,3.0
457,5,Father of the Bride Part II,329,3.0
458,5,Father of the Bride Part II,344,2.0
459,5,Father of the Bride Part II,345,2.0
460,5,Father of the Bride Part II,358,2.0
461,5,Father of the Bride Part II,381,4.0
462,5,Father of the Bride Part II,382,3.0
463,5,Father of the Bride Part II,389,4.0
464,5,Father of the Bride Part II,431,4.5
465,5,Father of the Bride Part II,452,3.0
466,5,Father of the Bride Part II,457,1.0
467,5,Father of the Bride Part II,514,1.0
468,5,Father of the Bride Part II,516,3.0
469,5,Father of the Bride Part II,518,3.0
470,5,Father of the Bride Part II,543,3.0
471,5,Father of the Bride Part II,548,3.0
472,5,Father of the Bride Part II,562,3.5
473,5,Father of the Bride Part II,564,3.0
474,5,Father of the Bride Part II,590,3.0
475,5,Father of the Bride Part II,621,4.5
476,5,Father of the Bride Part II,624,3.0
477,5,Father of the Bride Part II,640,3.0
478,5,Father of the Bride Part II,641,4.0
479,5,Father of the Bride Part II,650,3.0
480,5,Father of the Bride Part II,654,4.0
481,5,Father of the Bride Part II,665,3.0
482,6,Heat,15,4.0
483,6,Heat,17,4.5
484,6,Heat,18,4.0
485,6,Heat,19,3.0
486,6,Heat,23,3.5
487,6,Heat,24,5.0
488,6,Heat,30,4.0
489,6,Heat,34,3.0
490,6,Heat,36,3.0
491,6,Heat,39,4.0
492,6,Heat,44,3.0
493,6,Heat,55,5.0
494,6,Heat,67,5.0
495,6,Heat,73,4.5
496,6,Heat,77,3.5
497,6,Heat,80,4.0
498,6,Heat,83,5.0
499,6,Heat,90,4.0
500,6,Heat,92,3.0
501,6,Heat,95,5.0
502,6,Heat,100,3.0
503,6,Heat,105,3.0
504,6,Heat,110,4.0
505,6,Heat,112,3.0
506,6,Heat,113,4.0
507,6,Heat,119,5.0
508,6,Heat,121,4.0
509,6,Heat,152,4.0
510,6,Heat,162,3.0
511,6,Heat,173,5.0
512,6,Heat,177,5.0
513,6,Heat,195,4.0
514,6,Heat,199,4.5
515,6,Heat,201,5.0
516,6,Heat,215,3.0
517,6,Heat,223,4.0
518,6,Heat,224,5.0
519,6,Heat,235,4.0
520,6,Heat,236,3.0
521,6,Heat,242,4.0
522,6,Heat,252,3.0
523,6,Heat,256,3.0
524,6,Heat,268,2.5
525,6,Heat,284,5.0
526,6,Heat,288,3.0
527,6,Heat,295,4.5
528,6,Heat,298,3.5
529,6,Heat,311,4.0
530,6,Heat,312,5.0
531,6,Heat,318,3.0
532,6,Heat,329,5.0
533,6,Heat,340,4.0
534,6,Heat,343,5.0
535,6,Heat,345,2.5
536,6,Heat,355,4.0
537,6,Heat,358,3.0
538,6,Heat,367,2.0
539,6,Heat,380,4.0
540,6,Heat,383,3.0
541,6,Heat,385,5.0
542,6,Heat,388,5.0
543,6,Heat,404,4.0
544,6,Heat,413,5.0
545,6,Heat,430,4.0
546,6,Heat,433,5.0
547,6,Heat,434,4.0
548,6,Heat,447,3.0
549,6,Heat,452,4.0
550,6,Heat,457,3.0
551,6,Heat,459,4.0
552,6,Heat,461,4.0
553,6,Heat,468,3.5
554,6,Heat,472,3.0
555,6,Heat,490,5.0
556,6,Heat,496,5.0
557,6,Heat,502,3.0
558,6,Heat,509,3.0
559,6,Heat,516,4.0
560,6,Heat,525,4.0
561,6,Heat,534,5.0
562,6,Heat,544,4.5
563,6,Heat,547,2.5
564,6,Heat,548,3.0
565,6,Heat,562,4.0
566,6,Heat,564,1.0
567,6,Heat,574,5.0
568,6,Heat,577,4.0
569,6,Heat,580,3.5
570,6,Heat,588,4.0
571,6,Heat,590,4.0
572,6,Heat,596,4.0
573,6,Heat,603,4.0
574,6,Heat,608,5.0
575,6,Heat,615,3.5
576,6,Heat,616,3.0
577,6,Heat,627,4.0
578,6,Heat,633,3.0
579,6,Heat,641,4.0
580,6,Heat,647,4.0
581,6,Heat,648,4.0
582,6,Heat,659,3.0
583,6,Heat,664,4.0
584,6,Heat,666,5.0
585,6,Heat,667,4.0
586,7,Sabrina,18,3.0
587,7,Sabrina,19,3.0
588,7,Sabrina,55,2.0
589,7,Sabrina,70,3.0
590,7,Sabrina,79,0.5
591,7,Sabrina,80,4.0
592,7,Sabrina,87,3.0
593,7,Sabrina,88,4.0
594,7,Sabrina,100,3.0
595,7,Sabrina,110,4.0
596,7,Sabrina,111,3.5
597,7,Sabrina,128,5.0
598,7,Sabrina,154,3.0
599,7,Sabrina,162,3.0
600,7,Sabrina,182,5.0
601,7,Sabrina,213,2.0
602,7,Sabrina,223,3.0
603,7,Sabrina,233,3.0
604,7,Sabrina,236,3.5
605,7,Sabrina,247,3.0
606,7,Sabrina,252,4.0
607,7,Sabrina,256,3.0
608,7,Sabrina,283,3.5
609,7,Sabrina,284,1.0
610,7,Sabrina,294,5.0
611,7,Sabrina,306,2.0
612,7,Sabrina,311,3.0
613,7,Sabrina,312,1.0
614,7,Sabrina,329,4.0
615,7,Sabrina,358,4.0
616,7,Sabrina,361,3.0
617,7,Sabrina,382,5.0
618,7,Sabrina,390,3.0
619,7,Sabrina,413,5.0
620,7,Sabrina,416,4.0
621,7,Sabrina,452,3.0
622,7,Sabrina,459,3.0
623,7,Sabrina,461,0.5
624,7,Sabrina,463,4.0
625,7,Sabrina,472,2.0
626,7,Sabrina,493,4.0
627,7,Sabrina,505,3.0
628,7,Sabrina,516,4.0
629,7,Sabrina,518,3.0
630,7,Sabrina,537,5.0
631,7,Sabrina,543,5.0
632,7,Sabrina,547,2.0
633,7,Sabrina,551,4.0
634,7,Sabrina,564,3.0
635,7,Sabrina,575,4.0
636,7,Sabrina,607,3.5
637,7,Sabrina,616,3.0
638,7,Sabrina,641,4.0
639,8,Tom and Huck,30,4.0
640,8,Tom and Huck,113,5.0
641,8,Tom and Huck,128,4.0
642,8,Tom and Huck,182,5.0
643,8,Tom and Huck,614,1.0
644,9,Sudden Death,18,3.0
645,9,Sudden Death,19,3.0
646,9,Sudden Death,55,3.0
647,9,Sudden Death,70,3.0
648,9,Sudden Death,95,3.0
649,9,Sudden Death,110,5.0
650,9,Sudden Death,113,4.0
651,9,Sudden Death,182,3.0
652,9,Sudden Death,247,3.0
653,9,Sudden Death,254,3.0
654,9,Sudden Death,256,3.0
655,9,Sudden Death,318,4.0
656,9,Sudden Death,361,3.0
657,9,Sudden Death,383,2.0
658,9,Sudden Death,390,3.0
659,9,Sudden Death,490,4.0
660,9,Sudden Death,507,1.0
661,9,Sudden Death,516,3.0
662,9,Sudden Death,518,4.0
663,9,Sudden Death,640,3.0
664,10,GoldenEye,2,4.0
665,10,GoldenEye,4,4.0
666,10,GoldenEye,7,3.0
667,10,GoldenEye,15,3.0
668,10,GoldenEye,19,3.0
669,10,GoldenEye,21,3.0
670,10,GoldenEye,39,5.0
671,10,GoldenEye,47,4.0
672,10,GoldenEye,50,4.0
673,10,GoldenEye,56,4.0
674,10,GoldenEye,73,3.0
675,10,GoldenEye,74,5.0
676,10,GoldenEye,77,3.0
677,10,GoldenEye,78,5.0
678,10,GoldenEye,80,3.0
679,10,GoldenEye,82,3.0
680,10,GoldenEye,85,5.0
681,10,GoldenEye,92,2.0
682,10,GoldenEye,105,3.5
683,10,GoldenEye,108,4.0
684,10,GoldenEye,110,4.0
685,10,GoldenEye,111,3.5
686,10,GoldenEye,113,3.0
687,10,GoldenEye,114,4.0
688,10,GoldenEye,121,3.0
689,10,GoldenEye,122,3.0
690,10,GoldenEye,126,3.0
691,10,GoldenEye,130,3.5
692,10,GoldenEye,134,4.0
693,10,GoldenEye,135,3.0
694,10,GoldenEye,137,4.0
695,10,GoldenEye,144,5.0
696,10,GoldenEye,145,5.0
697,10,GoldenEye,150,4.0
698,10,GoldenEye,151,5.0
699,10,GoldenEye,152,1.5
700,10,GoldenEye,157,3.5
701,10,GoldenEye,159,2.5
702,10,GoldenEye,161,4.0
703,10,GoldenEye,164,4.0
704,10,GoldenEye,165,2.5
705,10,GoldenEye,177,4.0
706,10,GoldenEye,188,4.0
707,10,GoldenEye,191,2.0
708,10,GoldenEye,199,2.5
709,10,GoldenEye,205,3.5
710,10,GoldenEye,212,3.5
711,10,GoldenEye,214,3.0
712,10,GoldenEye,224,3.0
713,10,GoldenEye,236,3.0
714,10,GoldenEye,243,3.5
715,10,GoldenEye,247,4.0
716,10,GoldenEye,249,4.0
717,10,GoldenEye,253,4.0
718,10,GoldenEye,268,3.0
719,10,GoldenEye,279,3.0
720,10,GoldenEye,282,3.0
721,10,GoldenEye,285,4.0
722,10,GoldenEye,288,3.0
723,10,GoldenEye,290,4.5
724,10,GoldenEye,292,4.0
725,10,GoldenEye,294,3.5
726,10,GoldenEye,295,4.5
727,10,GoldenEye,302,3.0
728,10,GoldenEye,311,3.0
729,10,GoldenEye,312,1.0
730,10,GoldenEye,313,3.5
731,10,GoldenEye,353,3.0
732,10,GoldenEye,355,3.5
733,10,GoldenEye,369,3.0
734,10,GoldenEye,375,4.0
735,10,GoldenEye,384,3.5
736,10,GoldenEye,385,3.0
737,10,GoldenEye,388,2.0
738,10,GoldenEye,389,4.0
739,10,GoldenEye,390,3.0
740,10,GoldenEye,396,3.0
741,10,GoldenEye,399,3.0
742,10,GoldenEye,400,3.0
743,10,GoldenEye,405,3.5
744,10,GoldenEye,415,4.0
745,10,GoldenEye,416,4.0
746,10,GoldenEye,418,2.5
747,10,GoldenEye,428,2.5
748,10,GoldenEye,430,3.5
749,10,GoldenEye,447,3.0
750,10,GoldenEye,457,2.0
751,10,GoldenEye,458,4.0
752,10,GoldenEye,461,2.0
753,10,GoldenEye,464,5.0
754,10,GoldenEye,468,3.0
755,10,GoldenEye,471,4.5
756,10,GoldenEye,487,4.0
757,10,GoldenEye,516,4.0
758,10,GoldenEye,525,3.0
759,10,GoldenEye,535,3.0
760,10,GoldenEye,548,4.0
761,10,GoldenEye,550,4.0
762,10,GoldenEye,552,3.0
763,10,GoldenEye,555,3.0
764,10,GoldenEye,560,4.0
765,10,GoldenEye,561,3.5
766,10,GoldenEye,564,3.0
767,10,GoldenEye,568,4.0
768,10,GoldenEye,574,3.0
769,10,GoldenEye,577,3.5
770,10,GoldenEye,588,3.0
771,10,GoldenEye,589,4.0
772,10,GoldenEye,590,3.0
773,10,GoldenEye,592,4.0
774,10,GoldenEye,593,2.0
775,10,GoldenEye,596,3.5
776,10,GoldenEye,602,3.0
777,10,GoldenEye,607,3.5
778,10,GoldenEye,608,3.0
779,10,GoldenEye,624,4.0
780,10,GoldenEye,641,3.0
781,10,GoldenEye,649,5.0
782,10,GoldenEye,650,4.0
783,10,GoldenEye,654,4.0
784,10,GoldenEye,662,3.0
785,10,GoldenEye,666,3.0
786,11,The American President,15,2.5
787,11,The American President,19,3.0
788,11,The American President,23,3.5
789,11,The American President,30,4.0
790,11,The American President,57,5.0
791,11,The American President,58,5.0
792,11,The American President,59,2.5
793,11,The American President,63,3.5
794,11,The American President,68,3.5
795,11,The American President,86,1.0
796,11,The American President,88,3.5
797,11,The American President,92,4.0
798,11,The American President,93,3.5
799,11,The American President,95,4.0
800,11,The American President,105,3.5
801,11,The American President,110,5.0
802,11,The American President,111,4.0
803,11,The American President,121,4.0
804,11,The American President,125,4.0
805,11,The American President,161,4.0
806,11,The American President,182,5.0
807,11,The American President,219,4.0
808,11,The American President,232,4.0
809,11,The American President,235,3.5
810,11,The American President,239,4.0
811,11,The American President,242,5.0
812,11,The American President,247,4.0
813,11,The American President,249,4.0
814,11,The American President,268,3.5
815,11,The American President,280,3.0
816,11,The American President,292,4.5
817,11,The American President,294,3.0
818,11,The American President,306,4.0
819,11,The American President,311,5.0
820,11,The American President,312,3.0
821,11,The American President,319,4.0
822,11,The American President,354,5.0
823,11,The American President,358,3.0
824,11,The American President,380,2.0
825,11,The American President,382,5.0
826,11,The American President,385,4.0
827,11,The American President,387,4.0
828,11,The American President,390,5.0
829,11,The American President,396,3.0
830,11,The American President,402,4.5
831,11,The American President,416,4.0
832,11,The American President,421,5.0
833,11,The American President,433,1.5
834,11,The American President,447,3.0
835,11,The American President,452,4.0
836,11,The American President,461,1.5
837,11,The American President,463,3.0
838,11,The American President,468,2.0
839,11,The American President,472,3.0
840,11,The American President,487,4.0
841,11,The American President,491,3.0
842,11,The American President,493,4.0
843,11,The American President,496,4.0
844,11,The American President,508,3.0
845,11,The American President,509,3.0
846,11,The American President,511,4.0
847,11,The American President,517,5.0
848,11,The American President,518,5.0
